degree,age,income,edu
secondary,47,29999.99219,9
secondary,47,30499.99222,9
secondary,47,39999.99609,9
secondary,47,29999.99219,9
secondary,47,11999.99707,9
secondary,47,45000.01563,9
secondary,47,26938.40625,9
secondary,47,29999.99219,9
secondary,47,35999.98438,9
secondary,47,35999.98438,9
secondary,47,20000.00391,9
secondary,47,29999.99219,9
secondary,47,60000.00885,9
secondary,47,65999.97998,9
secondary,47,22499.99023,9
secondary,47,21599.99219,9
secondary,47,30079.9922,9
secondary,47,29599.99011,9
secondary,47,41200.00684,9
secondary,47,5400,9
secondary,47,27599.99756,9
secondary,47,29999.99219,9
secondary,47,39999.99609,9
secondary,47,15000.00391,9
secondary,47,15000.00391,9
secondary,47,27499.98828,9
secondary,47,1999.999878,9
secondary,47,24222.53364,9
secondary,47,30165.38746,9
secondary,47,30999.99225,9
secondary,47,32000.00977,9
secondary,47,35000,9
secondary,47,11999.99707,9
secondary,47,19443.88867,9
secondary,47,49600.01074,9
secondary,47,29999.99219,9
secondary,47,54000.01172,9
secondary,47,24200.00293,9
secondary,47,20000.00391,9
secondary,47,19049.99802,9
secondary,47,23999.99805,9
secondary,47,19200,9
secondary,47,69999.98975,9
secondary,47,15100.0039,9
secondary,47,20000.00391,9
secondary,47,48201.44141,9
secondary,47,3499.999512,9
secondary,47,11199.99805,9
secondary,47,17999.99805,9
secondary,47,15000.00391,9
secondary,47,14099.99805,9
secondary,47,10000.00293,9
secondary,47,14950.00385,9
secondary,47,16141.5625,9
secondary,47,39999.99609,9
secondary,47,20000.00391,9
secondary,47,29999.99219,9
secondary,47,20499.99756,9
secondary,47,26399.99805,9
secondary,47,13840.00299,9
secondary,47,20000.00391,9
secondary,47,10000.00293,9
secondary,47,59999.98047,9
secondary,47,10000.00293,9
secondary,47,19200,9
secondary,47,70000.03125,9
secondary,47,21500.00366,9
secondary,47,7200,9
secondary,47,17999.99805,9
secondary,47,1200.000122,9
secondary,47,10000.00293,9
secondary,47,10000.00293,9
secondary,47,15000.00391,9
secondary,47,17999.99805,9
secondary,47,23999.99805,9
secondary,47,13483.9541,9
secondary,47,20000.00391,9
secondary,47,35999.98438,9
secondary,47,35999.98438,9
secondary,47,20700.00977,9
secondary,47,17899.99988,9
secondary,47,5999.999512,9
secondary,47,17999.99805,9
secondary,47,17999.99805,9
secondary,47,27000.00781,9
secondary,47,23999.99805,9
secondary,47,10600.00287,9
secondary,47,20000.00391,9
secondary,47,22500.00342,9
secondary,47,20000.00391,9
secondary,47,24999.99414,9
secondary,47,11999.99707,9
secondary,47,23999.99805,9
secondary,47,17999.99805,9
secondary,47,120004.0005,9
secondary,47,52000.00391,9
secondary,47,22578.83789,9
secondary,47,10000.00293,9
secondary,47,27699.99169,9
secondary,47,28499.99854,9
secondary,47,20399.99414,9
secondary,47,35000,9
secondary,47,20000.00391,9
secondary,47,10000.00293,9
secondary,47,23999.99805,9
secondary,47,1999.999878,9
secondary,47,7200,9
secondary,47,10000.00293,9
secondary,47,5999.999512,9
secondary,47,42000,9
secondary,47,35999.98438,9
secondary,47,24988.57617,9
secondary,47,36900.00098,9
secondary,47,35000,9
secondary,47,35999.98438,9
secondary,47,29999.99219,9
secondary,47,11999.99707,9
secondary,47,2999.999023,9
secondary,47,18600.00195,9
secondary,47,25199.99817,9
secondary,47,89999.97266,9
secondary,47,7000.000977,9
secondary,47,29999.99219,9
secondary,47,14400.00391,9
secondary,47,11999.99707,9
secondary,47,29999.99219,9
secondary,47,20000.00391,9
secondary,47,55999.98438,9
secondary,47,15000.00391,9
secondary,47,35000,9
secondary,47,36999.98444,9
secondary,47,1200.000122,9
secondary,47,29999.99219,9
primary,47,4949.999268,6
primary,47,48000.01172,6
primary,47,20000.00391,6
primary,47,20000.00391,6
primary,47,24999.99414,6
primary,47,20613.24805,6
primary,47,20000.00391,6
primary,47,2399.999512,6
primary,47,12455.28125,6
primary,47,4500.000488,6
primary,47,36999.99158,6
primary,47,20800.00403,6
primary,47,17400.00391,6
primary,47,45500,6
primary,47,23000.00293,6
primary,47,33999.99615,6
primary,47,29999.99219,6
primary,47,29999.99219,6
primary,47,20699.99417,6
primary,47,20699.99417,6
primary,47,16800,6
primary,47,31024.99225,6
primary,47,19232.67773,6
primary,47,4900.000969,6
primary,47,13276.59766,6
primary,47,24999.99414,6
primary,47,24999.99414,6
primary,47,9599.999023,6
primary,47,6400.001465,6
primary,47,10000.00293,6
primary,47,35999.98438,6
primary,47,2999.999023,6
primary,47,32999.99609,6
primary,47,59999.98047,6
primary,47,58000.01465,6
primary,47,11999.99707,6
primary,47,23999.99805,6
primary,47,37549.98474,6
primary,47,21645.68945,6
primary,47,29700.0019,6
primary,47,4500.000488,6
primary,47,17999.99805,6
primary,47,21719.9922,6
primary,47,17499.99219,6
primary,47,11999.99707,6
primary,47,45000.01563,6
primary,47,16800,6
primary,47,23999.99805,6
primary,47,37499.98447,6
primary,47,20176.31836,6
primary,47,12999.99512,6
primary,47,27000.00781,6
primary,47,18586.33008,6
primary,47,50000.00781,6
primary,47,29999.99219,6
primary,47,41799.99646,6
primary,47,77999.99219,6
primary,47,29999.99219,6
primary,47,15700.00097,6
primary,47,11674.7207,6
primary,47,48000.01172,6
primary,47,17999.99805,6
primary,47,38399.99219,6
primary,47,27000.00781,6
primary,47,8400.000977,6
primary,47,29999.99219,6
primary,47,20000.00391,6
primary,47,19200,6
primary,47,11999.99707,6
primary,47,39999.99609,6
primary,47,8400.00238,6
primary,47,10000.00293,6
primary,47,4999.999512,6
primary,47,46800.01563,6
primary,47,6500.00293,6
primary,47,20000.00391,6
primary,47,29999.99219,6
primary,47,10000.00293,6
primary,47,5999.998047,6
primary,47,1999.999878,6
noschool,47,3599.999512,0
noschool,47,4000.001953,0
noschool,47,23999.99805,0
noschool,47,15441.1123,0
noschool,47,35454.01172,0
noschool,47,24999.99414,0
noschool,47,4500.000488,0
noschool,47,2999.999023,0
noschool,47,10799.99512,0
noschool,47,8400.000977,0
noschool,47,9599.999023,0
noschool,47,17999.99805,0
noschool,47,11999.99707,0
noschool,47,5599.999451,0
noschool,47,2999.999023,0
phd,48,100000.0156,21
master,48,67999.99463,18
master,48,51999.99316,18
master,48,162959.9501,18
master,48,45000.01563,18
master,48,79999.96094,18
master,48,48000.01172,18
bachelor,48,144999.9863,16
bachelor,48,149999.9844,16
bachelor,48,64000.01074,16
bachelor,48,50000.00781,16
bachelor,48,3.00E+05,16
bachelor,48,39999.99512,16
bachelor,48,23999.99805,16
bachelor,48,60399.97852,16
bachelor,48,28199.99988,16
bachelor,48,36200.00012,16
bachelor,48,50000.00781,16
bachelor,48,35999.98438,16
bachelor,48,23999.99805,16
bachelor,48,55839.98877,16
bachelor,48,19999.99792,16
bachelor,48,105599.9604,16
bachelor,48,84999.98438,16
bachelor,48,47499.99512,16
bachelor,48,10000.00293,16
bachelor,48,150499.9844,16
bachelor,48,15600.00403,16
bachelor,48,37565.9845,16
bachelor,48,20000.00391,16
bachelor,48,54050.00488,16
bachelor,48,12299.9971,16
bachelor,48,76000.01471,16
bachelor,48,35999.98438,16
bachelor,48,64999.99951,16
bachelor,48,59100.00293,16
bachelor,48,48000.01172,16
bachelor,48,20000.00391,16
bachelor,48,124000.0137,16
bachelor,48,389999.9063,16
bachelor,48,40999.98389,16
bachelor,48,32999.99609,16
bachelor,48,54999.99854,16
bachelor,48,39400.00122,16
bachelor,48,33599.99219,16
bachelor,48,55000,16
bachelor,48,127999.9727,16
bachelor,48,20000.00391,16
bachelor,48,39999.99609,16
bachelor,48,24999.99414,16
bachelor,48,35000,16
bachelor,48,55000.00781,16
bachelor,48,23999.99805,16
bachelor,48,50000.00781,16
bachelor,48,60000.01074,16
bachelor,48,35000,16
bachelor,48,69799.9873,16
bachelor,48,48000.01172,16
bachelor,48,64000.00781,16
bachelor,48,101500.0154,16
tech,48,6.887877941,14
associate,48,14999.99854,14
associate,48,53600.00732,14
associate,48,52000.00293,14
associate,48,42000,14
associate,48,59999.98584,14
associate,48,32399.9917,14
associate,48,56000.00787,14
tech,48,22210.52539,14
associate,48,20000.00391,14
associate,48,26499.99756,14
associate,48,20600.00385,14
associate,48,10000.00293,14
associate,48,28800.00586,14
associate,48,21599.99219,14
tech,48,20000.00391,14
associate,48,29999.99219,14
associate,48,32399.99414,14
associate,48,71999.96875,14
associate,48,48999.99939,14
associate,48,77999.99219,14
tech,48,26399.99805,14
associate,48,17999.99805,14
associate,48,37999.99902,14
associate,48,35999.98438,14
tech,48,94999.96045,14
tech,48,29999.99219,14
associate,48,35000,14
associate,48,50000.00781,14
tech,48,23999.99805,14
associate,48,45000.01563,14
associate,48,36999.99988,14
tech,48,34000.00098,14
tech,48,48000.01172,14
associate,48,35999.98438,14
associate,48,47000.01855,14
associate,48,29999.99219,14
associate,48,5999.999512,14
associate,48,55000.00732,14
associate,48,29999.99219,14
tech,48,24000.00586,14
tech,48,29999.99219,14
associate,48,4699.998047,14
tech,48,4699.998047,14
associate,48,35999.98438,14
associate,48,36999.99988,14
tech,48,35099.99365,14
tech,48,58800.01477,14
associate,48,34999.9917,14
tech,48,19200,14
associate,48,45000.00293,14
associate,48,10000.00293,14
associate,48,38000.00195,14
associate,48,22299.99316,14
associate,48,11999.99707,14
associate,48,23999.99805,14
tech,48,27599.9917,14
associate,48,42399.99658,14
associate,48,23200.00342,14
tech,48,21600.00378,14
associate,48,36399.99216,14
associate,48,29999.99219,14
tech,48,35999.98438,14
associate,48,100000.0156,14
associate,48,9799.998978,14
associate,48,24000.00299,14
associate,48,36499.98441,14
associate,48,68999.98193,14
associate,48,91999.97461,14
tech,48,24599.99121,14
associate,48,50999.98682,14
tech,48,9600.000916,14
tech,48,10000.00293,14
associate,48,24999.99811,14
associate,48,15400.00397,14
tech,48,800.0001221,14
tech,48,14400.00391,14
associate,48,23999.99414,14
tech,48,70160.01563,14
associate,48,10000.00293,14
associate,48,49999.99902,14
tech,48,27599.99023,14
associate,48,11900.00037,14
associate,48,34499.99268,14
tech,48,22723.77148,14
associate,48,47900.01526,14
associate,48,44499.99951,14
associate,48,33599.99219,14
associate,48,36660.00781,14
tech,48,35000,14
tech,48,20492.59961,14
associate,48,29999.99219,14
associate,48,38000.00195,14
associate,48,48000.01172,14
associate,48,35000,14
associate,48,48000.01172,14
associate,48,35999.98438,14
associate,48,17400.00293,14
associate,48,51600.00342,14
tech,48,27499.98828,14
associate,48,29999.99219,14
associate,48,52199.99609,14
tech,48,48000.01172,14
associate,48,39999.99609,14
associate,48,39999.99609,14
tech,48,51600.00342,14
high,48,23999.99805,12
high,48,299999.9063,12
high,48,31270.42578,12
high,48,20000.00391,12
high,48,48000.01172,12
high,48,43700.01566,12
high,48,15119.99414,12
high,48,29999.99219,12
high,48,16800,12
high,48,13999.99414,12
high,48,10400.00391,12
high,48,15600.00098,12
high,48,42000,12
high,48,19600.00201,12
high,48,29999.99219,12
high,48,15600.00098,12
high,48,25049.99414,12
high,48,11999.99707,12
high,48,5999.999512,12
high,48,44999.99609,12
high,48,57199.98433,12
high,48,22000.00403,12
high,48,3499.999512,12
high,48,29999.99219,12
high,48,19200,12
high,48,59999.98047,12
high,48,35999.98438,12
high,48,35999.98438,12
high,48,39999.99609,12
high,48,10000.00293,12
high,48,21500.00366,12
high,48,64999.99023,12
high,48,32599.992,12
high,48,36299.99173,12
high,48,32000.00977,12
high,48,20000.00592,12
high,48,8400.000977,12
high,48,20000.00391,12
high,48,39999.99609,12
high,48,49999.99902,12
high,48,10000.00293,12
high,48,60000.01074,12
high,48,30699.98969,12
high,48,24599.99121,12
high,48,36999.99615,12
high,48,30499.98978,12
high,48,35599.98914,12
high,48,30859.99878,12
high,48,110000.0156,12
high,48,11999.99707,12
high,48,43499.9834,12
high,48,15000.00391,12
high,48,43000.00006,12
high,48,2299.999512,12
high,48,15000.00391,12
high,48,26999.98975,12
high,48,19150.00293,12
high,48,23599.99994,12
high,48,34366.61719,12
high,48,27402.54492,12
high,48,30249.99222,12
high,48,46800.01514,12
high,48,17999.99805,12
high,48,17999.99805,12
high,48,29999.99219,12
high,48,46020.59375,12
high,48,14500.00342,12
high,48,7499.999023,12
high,48,50000.00781,12
high,48,20000.00391,12
high,48,59999.98047,12
high,48,8640.001953,12
high,48,20000.00391,12
high,48,11800.0022,12
high,48,1320.000137,12
high,48,35999.98438,12
high,48,28599.99365,12
high,48,42000,12
high,48,17999.99805,12
high,48,4999.999512,12
high,48,35999.98438,12
high,48,19200,12
high,48,6149.999481,12
high,48,24999.99811,12
high,48,110000.0156,12
high,48,23999.99805,12
high,48,12999.99512,12
high,48,27319.17383,12
high,48,85999.96045,12
high,48,19599.9978,12
high,48,59999.98047,12
high,48,35000,12
high,48,35999.98438,12
high,48,42599.99609,12
high,48,47999.99512,12
high,48,19200,12
high,48,11999.99707,12
high,48,11999.99707,12
high,48,17950.00003,12
high,48,23999.99805,12
high,48,22,12
high,48,23999.99805,12
high,48,20200.00386,12
high,48,7200,12
high,48,43200.01563,12
secondary,48,29999.99219,9
secondary,48,52399.98633,9
secondary,48,25620.39844,9
secondary,48,22499.99023,9
secondary,48,23999.99805,9
secondary,48,71999.96875,9
secondary,48,10000.00293,9
secondary,48,16100.00101,9
secondary,48,16800,9
secondary,48,15720.00684,9
secondary,48,21599.99219,9
secondary,48,23999.99988,9
secondary,48,29999.99219,9
secondary,48,2499.999512,9
secondary,48,20000.00391,9
secondary,48,8400.000977,9
secondary,48,17999.99805,9
secondary,48,10000.00293,9
secondary,48,3499.999512,9
secondary,48,12500.00293,9
secondary,48,18458.25781,9
secondary,48,11999.99707,9
secondary,48,24999.99414,9
secondary,48,5500,9
secondary,48,22000.00378,9
secondary,48,17499.99219,9
secondary,48,35999.98438,9
secondary,48,15000.00391,9
secondary,48,17999.99805,9
secondary,48,15000.00391,9
secondary,48,15346.84082,9
secondary,48,23999.99805,9
secondary,48,17600.00012,9
secondary,48,17999.99805,9
secondary,48,8780.088867,9
secondary,48,5400,9
secondary,48,18750.45117,9
secondary,48,17999.99805,9
secondary,48,10776.41211,9
secondary,48,9599.999023,9
secondary,48,4500.000488,9
secondary,48,10000.00293,9
secondary,48,9000.000977,9
secondary,48,20000.00391,9
secondary,48,20000.00391,9
secondary,48,70000.03125,9
secondary,48,16499.99414,9
secondary,48,15839.99902,9
secondary,48,20641.02539,9
secondary,48,24999.99414,9
secondary,48,6500.00293,9
secondary,48,5.999999523,9
secondary,48,37999.98425,9
secondary,48,20000.00391,9
secondary,48,19685.16602,9
secondary,48,23999.99805,9
secondary,48,2600,9
secondary,48,48000.01172,9
secondary,48,20000.00391,9
secondary,48,15441.81836,9
secondary,48,29999.99219,9
secondary,48,500.0000305,9
secondary,48,1699.999878,9
secondary,48,23599.99207,9
secondary,48,17400.00391,9
secondary,48,13400.00192,9
secondary,48,49999.99609,9
secondary,48,19439.99414,9
secondary,48,29999.99219,9
secondary,48,53000.00781,9
secondary,48,21599.99219,9
secondary,48,120160.0234,9
secondary,48,16800,9
secondary,48,50000.00781,9
secondary,48,19439.99414,9
secondary,48,15000.00391,9
secondary,48,17999.99805,9
secondary,48,9799.998978,9
secondary,48,19200,9
secondary,48,26999.99707,9
secondary,48,21371.41406,9
secondary,48,23999.99805,9
secondary,48,13500.00085,9
secondary,48,20000.00391,9
secondary,48,29999.99219,9
secondary,48,24999.99414,9
secondary,48,29999.99219,9
secondary,48,30000.00684,9
secondary,48,35000,9
secondary,48,13999.99414,9
secondary,48,33021.625,9
secondary,48,110017.0707,9
secondary,48,48000.01172,9
secondary,48,50001.94551,9
secondary,48,65999.97656,9
secondary,48,18777.95703,9
secondary,48,21079.31055,9
secondary,48,45000.01563,9
secondary,48,29999.99219,9
secondary,48,39999.99609,9
secondary,48,20999.99023,9
secondary,48,17999.99805,9
secondary,48,40199.99072,9
secondary,48,36299.98441,9
secondary,48,41600.00342,9
secondary,48,35716.65234,9
secondary,48,12860.00116,9
secondary,48,5999.999512,9
secondary,48,9000.000977,9
secondary,48,40199.99605,9
secondary,48,23999.99805,9
secondary,48,20000.00391,9
secondary,48,23999.99805,9
secondary,48,20000.00391,9
secondary,48,15000.00391,9
secondary,48,24999.99414,9
secondary,48,48000.01172,9
secondary,48,2499.999512,9
secondary,48,20000.00391,9
secondary,48,21499.99121,9
secondary,48,8300.000977,9
secondary,48,7229.999998,9
secondary,48,5500,9
secondary,48,24749.99609,9
secondary,48,10000.00293,9
secondary,48,21599.99219,9
secondary,48,23999.99805,9
secondary,48,20000.00391,9
secondary,48,11999.99707,9
secondary,48,71999.96875,9
secondary,48,6820.000488,9
secondary,48,12099.99706,9
secondary,48,11999.99707,9
secondary,48,10759.998,9
secondary,48,7200,9
secondary,48,48000.01172,9
secondary,48,20000.00391,9
secondary,48,24999.99414,9
secondary,48,11999.99707,9
secondary,48,7399.998413,9
secondary,48,10780.37988,9
secondary,48,54072.00049,9
secondary,48,21599.99219,9
secondary,48,32036.01172,9
secondary,48,12499.9971,9
secondary,48,29999.99219,9
secondary,48,29999.99219,9
secondary,48,20000.00391,9
secondary,48,35999.98438,9
secondary,48,12500.00293,9
secondary,48,24999.99414,9
secondary,48,12750.00488,9
secondary,48,13399.99853,9
secondary,48,23999.99805,9
secondary,48,13599.99606,9
secondary,48,10000.00293,9
secondary,48,11999.99707,9
secondary,48,34532.23438,9
secondary,48,11999.99707,9
secondary,48,8500.001953,9
secondary,48,11500.00302,9
secondary,48,27499.99365,9
secondary,48,17000.00586,9
secondary,48,1800.000366,9
secondary,48,10000.00293,9
secondary,48,23999.99805,9
secondary,48,39999.99512,9
secondary,48,9599.999023,9
secondary,48,2999.999023,9
secondary,48,24999.99414,9
secondary,48,18499.99808,9
secondary,48,17999.99805,9
secondary,48,20000.00391,9
secondary,48,35000,9
secondary,48,4999.999512,9
secondary,48,32159.03906,9
secondary,48,23999.99805,9
secondary,48,35999.98438,9
secondary,48,11999.99707,9
secondary,48,42000,9
secondary,48,10999.99805,9
secondary,48,10000.00293,9
secondary,48,20000.00391,9
secondary,48,5399.999451,9
secondary,48,11119.99731,9
secondary,48,14699.99585,9
secondary,48,17999.99805,9
secondary,48,35999.98438,9
secondary,48,32599.99402,9
secondary,48,39999.99609,9
secondary,48,20000.00391,9
secondary,48,15000.00391,9
secondary,48,50000.00781,9
secondary,48,55000.00781,9
secondary,48,2200.000244,9
secondary,48,1999.999878,9
secondary,48,10000.00293,9
secondary,48,12785.75684,9
secondary,48,29999.99219,9
secondary,48,24309.79492,9
primary,48,14400.00391,6
primary,48,15000.00391,6
primary,48,9949.999084,6
primary,48,24999.99414,6
primary,48,20000.00391,6
primary,48,7499.999023,6
primary,48,4000.001953,6
primary,48,16867.36523,6
primary,48,11999.99707,6
primary,48,5999.999512,6
primary,48,4000.001953,6
primary,48,16800,6
primary,48,19200,6
